customer_id,name,birth_date,gender,city,income,employment_type
21179,Linda Yu,1982-12-04,M,Samarqand,29083678.02,Self-Employed
21180,Kyle Powell,1977-11-23,M,Buxoro,23891359.06,Self-Employed
21181,Steven Warren,1951-12-16,F,Buxoro,25922865.13,Self-Employed
21182,Chloe Johnson,1973-03-11,M,Buxoro,17496646.56,Employed
21183,Allen Blair,1977-05-04,F,Buxoro,20349321.41,Business
21184,James Humphrey,1972-01-01,M,Toshkent,13357865.35,Employed
21185,Daniel Long,1987-06-01,F,Buxoro,29683972.28,Business
21186,Brian Caldwell,1956-02-13,F,Buxoro,20064943.22,Self-Employed
21187,Jennifer Knight,1945-03-30,M,Toshkent,20639577.55,Employed
21188,Jonathon Anderson,1952-02-28,F,Samarqand,25460995.96,Employed
21189,Mr. Derek Burch DVM,1970-12-21,F,Toshkent,23851892.92,Business
21190,Steven Hawkins,1978-03-24,M,Samarqand,29895077.57,Employed
21191,Nathan Moreno,1960-02-21,F,Samarqand,20505008.84,Business
21192,Daniel Tran,1964-11-06,F,Samarqand,11535425.47,Employed
21193,David Henderson,1950-09-01,F,Toshkent,26317267.2,Self-Employed
21194,Kevin Martin,1970-01-17,M,Samarqand,5201760.78,Employed
21195,Kelly Yang,2007-09-13,M,Samarqand,12417741.18,Self-Employed
21196,Raymond Winters,1989-09-03,F,Buxoro,8858902.72,Employed
21197,John Cardenas,1983-01-04,F,Samarqand,26295365.52,Self-Employed
21198,Alexis Greene,1998-09-13,F,Buxoro,28191997.94,Self-Employed
21199,Courtney Reid,1950-03-18,M,Toshkent,13523901.61,Business
21200,Jared Frederick,1956-11-10,F,Samarqand,22221510.98,Employed
21201,Richard Ferguson,1999-12-02,F,Samarqand,13160752.84,Employed
21202,Julie Steele,2001-09-09,M,Buxoro,7464689.91,Employed
21203,Donald Washington,1964-06-16,F,Toshkent,26494351.6,Self-Employed
21204,Veronica Medina,1996-09-20,F,Samarqand,17547995.52,Employed
21205,Veronica Mckee,1988-01-07,M,Samarqand,8401770.62,Employed
21206,Gina Ayala,1983-12-14,F,Buxoro,4505014.05,Business
21207,Cathy Roberts,1998-11-26,M,Buxoro,18495040.89,Self-Employed
21208,Dan Pierce,1975-09-22,F,Buxoro,25004407.39,Self-Employed
21209,Brendan Mueller,1989-05-13,M,Samarqand,4058598.88,Business
21210,Stacy Le,1969-09-16,M,Toshkent,16720013.37,Employed
21211,Jason Brewer,1983-02-02,F,Toshkent,14665195.5,Self-Employed
21212,Valerie Kim,1994-01-10,F,Toshkent,20396318.46,Business
21213,Susan Young,1995-10-20,M,Buxoro,9729509.05,Business
21214,Robin Fields DVM,1958-09-22,M,Samarqand,20245495.6,Business
21215,Kelsey Peterson,1948-08-06,F,Samarqand,24674021.68,Employed
21216,Lisa Curtis,2004-06-06,M,Buxoro,12498912.42,Self-Employed
21217,Megan Burton,1977-05-29,F,Buxoro,8882392.64,Business
21218,Kristin Allen,2007-07-23,F,Samarqand,3549084.32,Employed
21219,Jennifer Montgomery,1989-11-13,M,Buxoro,12017979.21,Business
21220,Jeremy Weaver,1983-09-11,M,Samarqand,22093189.65,Employed
21221,Kristina Mills,1971-10-09,F,Samarqand,20714581.94,Self-Employed
21222,Erin Mueller,2002-12-03,F,Buxoro,9456229.06,Employed
21223,Amy Smith,1988-11-30,F,Samarqand,14555806.51,Business
21224,Sarah Aguilar,1972-03-24,F,Samarqand,13472349.81,Business
21225,Keith Mcbride,1950-11-02,F,Buxoro,3034441.01,Self-Employed
21226,Jason Pruitt,1958-01-25,M,Buxoro,16395371.06,Employed
21227,Kimberly Franklin,1986-01-04,F,Toshkent,21042796.42,Employed
21228,Nathaniel Johnson,1956-11-24,M,Toshkent,12357391.93,Business
21229,Shane Briggs,2003-06-27,F,Toshkent,24386350.13,Employed
21230,Vanessa Atkins,1947-04-12,F,Toshkent,12704938.81,Employed
21231,Michael Castillo,1993-11-18,M,Toshkent,8154089.1,Self-Employed
21232,Lauren Chan,2006-05-26,F,Toshkent,9313123.87,Self-Employed
21233,William Jackson,1979-12-27,F,Toshkent,15306702.6,Business
21234,Latoya Turner,1976-09-23,F,Samarqand,28582288.81,Business
21235,Peggy Martinez,2000-11-30,F,Buxoro,3078436.07,Business
21236,Ashley Hale,1958-03-01,F,Buxoro,25331346.15,Employed
21237,David Robertson,1977-05-31,F,Buxoro,11582935.59,Employed
21238,Victoria Williams,1998-12-29,M,Toshkent,9949456.36,Employed
21239,Timothy Young,1987-09-08,F,Buxoro,25981972.15,Business
21240,Steven Parks,1965-04-01,F,Toshkent,17479799.2,Business
21241,Meghan Wilson,1996-05-22,M,Buxoro,13315891.86,Self-Employed
21242,Monica Saunders,1980-07-08,F,Samarqand,9980394.62,Employed
21243,Elizabeth Carpenter,1999-03-29,M,Buxoro,26407886.33,Employed
21244,Tracie Mathis,1988-09-28,M,Samarqand,14924947.95,Business
21245,Erin Martin,1990-03-07,F,Buxoro,20883328.78,Business
21246,Jacob Holmes,1981-07-13,F,Buxoro,7193078.47,Business
21247,Thomas Brown,1983-10-15,F,Toshkent,17951485.35,Employed
21248,Jorge Allen,1948-09-11,F,Buxoro,7403014.97,Business
21249,Dawn Lucas,1953-06-20,M,Buxoro,29249248.89,Self-Employed
21250,Charles Peterson,1956-02-07,M,Samarqand,20531085.18,Employed
21251,Jeffrey French,1964-09-14,M,Buxoro,9417794.39,Business
21252,Joshua Jacobs,1948-07-18,F,Toshkent,22725274.39,Employed
21253,Justin Armstrong,2004-05-03,F,Toshkent,7768434.73,Business
21254,Ruth Green,1964-03-23,M,Toshkent,26204582.4,Self-Employed
21255,Karen Hayes,1995-12-01,M,Toshkent,9684654.81,Business
21256,Kimberly Woods DVM,1966-04-26,M,Samarqand,5025967.82,Business
21257,Eric Diaz,1972-10-08,M,Buxoro,7481975.19,Self-Employed
21258,Sonya Wallace,2002-12-19,M,Buxoro,29211065.75,Employed
21259,Deborah Cruz,1965-01-05,F,Samarqand,29488907.74,Business
21260,Michael Shaw,2004-08-12,F,Buxoro,28517494.58,Employed
21261,Alisha Mcgrath,2003-04-03,F,Buxoro,19697849.76,Business
21262,Katie Murray,1959-09-20,F,Buxoro,10705294.14,Business
21263,Pamela Hodge,1993-08-14,F,Buxoro,12761387.51,Self-Employed
21264,Sydney Day,1987-01-31,M,Buxoro,6984558.26,Employed
21265,Mrs. Natalie Owens MD,2002-05-27,M,Buxoro,17679658.38,Business
21266,Cheryl White,1985-10-02,M,Buxoro,23826642.55,Business
21267,Stephanie Gutierrez,1946-08-29,M,Buxoro,19787657.22,Self-Employed
21268,Laura Hogan,1993-11-01,F,Toshkent,10822757.29,Employed
21269,Cynthia Allen,2004-12-23,M,Samarqand,15730004.78,Employed
21270,Sean Henderson,1955-02-22,F,Toshkent,29703828.03,Employed
21271,Jason Huber,1998-08-28,F,Samarqand,11420418.17,Business
21272,Laura Rodriguez,1965-07-19,M,Toshkent,21800255.78,Self-Employed
21273,Matthew Miller,1958-01-13,M,Buxoro,3177868.01,Self-Employed
21274,Joseph Abbott,1989-12-04,M,Samarqand,8686834.66,Self-Employed
21275,Rodney Allen,2007-01-28,M,Buxoro,15891729.89,Self-Employed
21276,Jessica Bridges,1947-11-12,F,Buxoro,13851512.99,Business
21277,Megan Burns,1976-06-09,F,Toshkent,26173750.51,Employed
21278,Eric Carlson,1998-03-18,F,Buxoro,9621705.22,Employed
21279,Stephanie Collins,1960-12-05,F,Samarqand,27616851.12,Employed
21280,Daniel Grant,1974-08-05,F,Samarqand,17357751.94,Self-Employed
21281,Anthony Montgomery,1997-06-17,M,Samarqand,7836930.78,Business
21282,Jessica Davis,1981-05-12,F,Toshkent,25235444.26,Business
21283,Crystal Randall,1971-07-24,M,Toshkent,19077844.15,Self-Employed
21284,Michael Morrow,1985-07-28,F,Samarqand,10862106.22,Business
21285,Christopher Farley,1999-03-27,F,Toshkent,22855193.84,Self-Employed
21286,Carolyn Mccoy,2004-10-31,M,Buxoro,10696787.08,Employed
21287,Brian Anderson,1950-09-28,M,Samarqand,17834689.25,Business
21288,Robert Wagner,1997-01-26,F,Samarqand,27331582.95,Self-Employed
21289,Kimberly Gonzalez,1973-03-28,M,Toshkent,15394367.32,Self-Employed
21290,Rose Gibbs,1968-01-31,M,Buxoro,12902659.09,Employed
21291,Taylor Raymond,1955-02-25,M,Toshkent,16196961.4,Self-Employed
21292,Ronald Simpson,1972-09-23,F,Buxoro,18585833.05,Self-Employed
21293,Heather Jones,1977-06-14,M,Samarqand,11409714.73,Business
21294,Annette Odom,1967-12-23,M,Samarqand,26499002.4,Employed
21295,Joshua Martin,1993-09-01,M,Toshkent,12196919.46,Self-Employed
21296,Isaiah Black,1970-10-17,M,Toshkent,10051617.38,Employed
21297,Brett Hudson,1962-06-13,M,Buxoro,13631237.6,Self-Employed
21298,April Palmer,1961-10-15,M,Samarqand,26746569.57,Employed
21299,Lisa Larson,1977-06-10,F,Toshkent,20208272.34,Employed
21300,Casey Green,1972-05-28,F,Samarqand,22817184.51,Self-Employed
21301,Christina Travis,1969-08-29,F,Samarqand,20514504.05,Employed
21302,Marcia Reid,1956-02-21,F,Toshkent,3390860.42,Self-Employed
21303,Amanda Perry,1985-02-03,F,Buxoro,4308460.5,Self-Employed
21304,Pamela French,1962-07-09,M,Samarqand,10624331.58,Business
21305,Debra Johnson,1993-10-26,F,Toshkent,24493515.86,Business
21306,Carrie Allen,1998-04-08,M,Buxoro,4476592.51,Self-Employed
21307,Tiffany Abbott,1978-12-19,M,Samarqand,14598532.91,Self-Employed
21308,Logan Gutierrez,1964-12-31,F,Toshkent,9637169.26,Business
21309,Amanda Burke,1952-02-06,M,Buxoro,27458372.14,Self-Employed
21310,Anna Bailey,1984-05-05,M,Samarqand,7396902.11,Self-Employed
21311,Bonnie Anderson,1973-11-11,M,Buxoro,3005191.28,Self-Employed
21312,Anthony Edwards,1993-04-17,M,Samarqand,25754981.06,Employed
21313,Lisa Mclaughlin,1960-11-21,M,Samarqand,13283000.75,Self-Employed
21314,Toni Young,1990-07-04,F,Toshkent,27734342.0,Business
21315,Spencer Robinson,1996-04-10,M,Buxoro,4771573.91,Employed
21316,Donna Berger,1945-10-16,M,Buxoro,21763099.99,Employed
21317,Justin Webb,1954-02-28,F,Buxoro,15580458.45,Employed
21318,Michelle Gray,1988-07-22,M,Toshkent,26951989.36,Self-Employed
21319,Benjamin Powers,1985-08-06,M,Buxoro,13120714.93,Business
21320,Julia Martin,1950-09-07,F,Samarqand,13196962.85,Employed
21321,Anthony Wright,2004-08-07,F,Buxoro,22455220.82,Employed
21322,Julie Collins,1979-11-15,F,Buxoro,8952418.4,Self-Employed
21323,Ashley Wilson,1963-12-29,M,Toshkent,28032320.27,Employed
21324,Kevin Foley,1986-11-16,M,Buxoro,13258153.72,Self-Employed
21325,Danielle Ortega,1967-03-17,M,Samarqand,12552334.69,Employed
21326,Michael Thomas,1961-05-14,F,Samarqand,7956993.79,Employed
21327,Valerie Williams,1945-10-18,M,Toshkent,20348545.34,Business
21328,Rachel Riley,1980-12-20,F,Toshkent,29610539.0,Business
21329,Kelly Lamb,1965-09-30,F,Buxoro,8161331.9,Business
21330,Billy Montoya,1997-04-07,M,Toshkent,6022850.49,Business
21331,Richard Roberts,1950-04-12,M,Samarqand,8068769.68,Self-Employed
21332,Jordan Carter,1977-01-27,M,Buxoro,22667999.35,Business
21333,Leslie Mann,1973-01-27,F,Toshkent,28760130.81,Business
21334,Jeffrey King,1957-12-02,F,Buxoro,6000555.1,Business
21335,Christine Boyd,1966-11-20,M,Toshkent,25068090.03,Business
21336,Eric Green,1966-08-14,M,Buxoro,12668565.33,Business
21337,Christina Fuller,1996-08-29,M,Toshkent,16298402.34,Employed
21338,Rachel Mendoza,1994-05-26,F,Samarqand,19854905.93,Employed
21339,Cynthia Potter,1999-10-21,M,Samarqand,7954249.34,Employed
21340,Steven Santiago,1987-01-01,F,Toshkent,7524320.91,Business
21341,Susan Jackson,1951-01-16,F,Toshkent,20619613.79,Self-Employed
21342,Benjamin Chavez,2000-04-15,M,Samarqand,5851468.54,Self-Employed
21343,Theresa Miller,1972-10-10,M,Samarqand,16774014.24,Self-Employed
21344,Mrs. Mary Newton DDS,1993-03-22,F,Toshkent,13560305.23,Business
21345,Christine Cox,1960-01-11,F,Toshkent,27689547.39,Business
21346,Mr. Austin Foster,2007-04-22,M,Toshkent,6414115.18,Self-Employed
21347,Krista Mcgee,1987-03-24,M,Buxoro,24243706.78,Business
21348,Jennifer Lynch,1951-06-29,M,Buxoro,26251170.47,Employed
21349,Sarah Ward,1975-04-13,M,Toshkent,11331095.35,Business
21350,Jeremy Haynes,1959-09-14,F,Toshkent,7642110.04,Self-Employed
21351,Paul Burgess,1973-08-09,F,Toshkent,24856830.26,Self-Employed
21352,Matthew Yates,2006-02-01,F,Samarqand,22147392.23,Employed
21353,Natalie Bryan,2004-10-01,M,Toshkent,16136589.39,Employed
21354,Karina Mccarty,1968-04-15,F,Buxoro,9414680.6,Business
21355,Angela Bennett,1968-05-29,M,Toshkent,17047814.02,Self-Employed
21356,Laura Bailey,2002-12-04,M,Samarqand,14792211.25,Business
21357,Vanessa Woodward,1967-03-20,M,Toshkent,15186445.58,Self-Employed
21358,Christopher Solis,2004-05-26,M,Buxoro,24347064.0,Employed
21359,Brian Williams,1982-12-30,F,Samarqand,12589906.28,Self-Employed
21360,Gabriel Jones,2001-04-26,F,Toshkent,28766621.85,Business
21361,Aaron Patterson,1989-06-28,M,Samarqand,25875018.78,Self-Employed
21362,Melinda George,1968-06-05,M,Toshkent,13366115.67,Employed
21363,Nicole Peterson,1959-01-19,M,Buxoro,21459320.61,Self-Employed
21364,Meghan Rodriguez,1995-12-01,F,Buxoro,16274192.61,Self-Employed
21365,Kimberly Edwards,1994-04-05,M,Buxoro,25246728.12,Self-Employed
21366,Mark Fuller,1989-06-23,M,Toshkent,16579293.32,Employed
21367,Christopher Ibarra,1967-06-01,M,Toshkent,9833879.55,Self-Employed
21368,Steven Haynes,1949-04-11,F,Samarqand,22381341.74,Business
21369,Carrie Dawson,1994-07-23,M,Buxoro,7884838.73,Self-Employed
21370,Mathew West,1966-03-19,F,Toshkent,23955070.16,Employed
21371,Cody Spencer,2006-05-30,M,Buxoro,19401554.58,Self-Employed
21372,Sarah Wright,1997-01-25,F,Buxoro,26665026.73,Self-Employed
21373,Jesse Phillips,1986-03-07,M,Toshkent,20814541.91,Employed
21374,Sara Montoya,1997-06-01,F,Toshkent,29165952.39,Employed
21375,Guy Contreras,1988-06-15,F,Samarqand,6747487.37,Employed
21376,Mary Stuart,1968-04-22,F,Toshkent,27253786.99,Employed
21377,Mary Phillips,2007-06-18,M,Buxoro,20615310.18,Self-Employed
21378,Debbie Brown,1997-01-19,F,Samarqand,9019099.93,Business
21379,Gary Fowler,1980-01-10,M,Buxoro,23205128.39,Employed
21380,Austin Sweeney,1968-08-09,F,Samarqand,16623880.14,Business
21381,Luke Rogers,1968-09-15,M,Toshkent,25783718.7,Business
21382,Tracy Burns,1959-06-01,F,Buxoro,8251092.23,Self-Employed
21383,Carolyn Scott,1953-05-17,F,Buxoro,12104829.86,Business
21384,Eric Diaz,2005-08-08,F,Toshkent,20735003.24,Self-Employed
21385,Jose Brown,1978-06-23,F,Toshkent,29689532.66,Self-Employed
21386,Elizabeth Smith DDS,1945-04-25,M,Samarqand,19573949.03,Self-Employed
21387,Sara Moore,1973-05-23,F,Buxoro,4474914.39,Self-Employed
21388,Faith Brown,1996-02-08,F,Buxoro,15698650.22,Employed
21389,Robin Valenzuela,1951-01-05,F,Toshkent,26403427.73,Employed
21390,Holly Olsen,1987-06-26,M,Samarqand,10363656.45,Self-Employed
21391,Christina Morales,1985-01-10,F,Toshkent,7271521.93,Business
21392,David Gross,1953-07-26,F,Samarqand,29696821.15,Business
21393,Bianca Duncan,1985-01-04,F,Samarqand,9265069.94,Self-Employed
21394,Brian Brown,1947-11-10,F,Toshkent,29309698.94,Self-Employed
21395,Rebecca Reed,1951-06-22,M,Samarqand,29429222.34,Business
21396,Sarah Cobb,1973-03-05,F,Toshkent,5540781.41,Employed
21397,Kyle Obrien,1968-04-29,F,Buxoro,16776298.23,Business
21398,David Robbins,1961-08-15,F,Toshkent,8471982.27,Employed
21399,Kathy Carroll,1983-10-16,M,Toshkent,19254054.41,Employed
21400,Phillip Anderson,1953-11-17,F,Samarqand,26748345.46,Self-Employed
21401,Amy Obrien,1961-12-14,F,Toshkent,24769840.16,Employed
21402,Matthew Mills,1976-08-21,F,Samarqand,22944556.61,Self-Employed
21403,Jason Johnson,2002-09-11,M,Buxoro,28556051.39,Business
21404,Dale Powell,1978-09-09,M,Toshkent,27491925.57,Business
21405,Michelle Wilson,1975-11-07,F,Toshkent,6333273.55,Self-Employed
21406,Michelle Smith,1998-02-24,F,Buxoro,28768349.26,Business
21407,Emma Smith,1985-03-01,M,Toshkent,26489452.13,Self-Employed
21408,Renee Olson,1949-03-17,F,Samarqand,13613923.13,Self-Employed
21409,Jessica Johnson,1991-04-17,M,Samarqand,18757622.84,Business
21410,Brandon Wilson,1995-10-08,F,Buxoro,9326227.54,Business
21411,Mark Thomas,2006-03-18,M,Toshkent,29333535.63,Employed
21412,Jennifer Allen,2003-11-13,M,Toshkent,8439428.98,Business
21413,Cindy James,2002-02-07,F,Buxoro,20454290.33,Employed
21414,Dr. Heather Huff,1998-11-26,M,Samarqand,7718907.06,Business
21415,Maria Jackson,1950-05-01,M,Toshkent,16685793.99,Self-Employed
21416,Joseph Rogers,1992-08-12,F,Buxoro,21647248.05,Employed
21417,Steven Hughes,1994-09-18,M,Toshkent,8011157.99,Employed
21418,Amber Arias,2001-02-14,M,Samarqand,21761294.81,Employed
21419,Erika Mays,1982-03-26,M,Toshkent,7972084.89,Employed
21420,Sarah Mejia,1967-01-30,M,Toshkent,19627554.9,Self-Employed
21421,Martin Mcpherson,1962-04-28,F,Samarqand,4589194.74,Employed
21422,Sarah Allen,1987-07-27,M,Samarqand,11501553.45,Self-Employed
21423,Victor Robertson,2006-03-10,F,Buxoro,8091480.02,Employed
21424,Yvonne Baird,1971-11-08,M,Buxoro,17872428.24,Business
21425,Tiffany Green DDS,1947-09-11,M,Samarqand,21819707.61,Self-Employed
21426,Laura Evans,1955-04-07,F,Samarqand,12207410.22,Employed
21427,Tiffany Collier,1973-09-28,F,Toshkent,5248410.2,Self-Employed
21428,Deborah Jones,1987-08-14,F,Buxoro,6367038.27,Self-Employed
21429,Dr. Jeffrey Tapia,1966-05-10,F,Samarqand,5908321.53,Employed
21430,Garrett Clark,1983-12-27,F,Buxoro,18293864.09,Business
21431,David Sherman,1956-10-15,M,Buxoro,9330316.58,Employed
21432,Curtis Serrano,1971-03-07,F,Toshkent,22832783.1,Business
21433,Lance Davis,1966-09-15,F,Toshkent,14597547.16,Self-Employed
21434,Timothy Taylor,1979-01-27,M,Toshkent,28954841.22,Business
21435,Kristy Harrell,1948-09-12,M,Buxoro,13584384.45,Business
21436,Anthony Davis,2001-08-14,M,Toshkent,16941974.8,Self-Employed
21437,Alicia Dominguez,2002-06-22,F,Buxoro,8771653.77,Self-Employed
21438,Deanna Hill,1979-11-07,M,Samarqand,22525799.37,Business
21439,Thomas Mata,1998-08-29,F,Toshkent,14757052.42,Employed
21440,Christopher Saunders,1965-04-15,F,Toshkent,28412671.31,Employed
21441,Kenneth Ramsey,1984-09-10,F,Samarqand,22832694.62,Employed
21442,Christopher Jensen,2003-05-17,F,Buxoro,27044726.96,Employed
21443,Cody Trevino,1960-12-28,M,Buxoro,20166896.53,Employed
21444,Michael Gonzalez,2002-10-17,M,Samarqand,9775765.52,Employed
21445,James Anderson,1992-09-03,M,Samarqand,3474518.27,Business
21446,Autumn Boone,1951-11-07,M,Toshkent,17404627.79,Employed
21447,Reginald Henderson,1992-03-11,M,Buxoro,19001213.38,Employed
21448,Allen Roberts,1970-10-21,M,Toshkent,27637704.08,Business
21449,Marilyn Buck,1991-06-11,M,Toshkent,26920282.51,Self-Employed
21450,Michael Lewis,1956-05-17,F,Samarqand,17405532.37,Business
21451,Misty Flowers,1993-04-26,M,Samarqand,17081545.46,Business
21452,Kyle Baker,1949-10-28,F,Buxoro,5078983.7,Employed
21453,Gary Torres,1983-08-06,F,Samarqand,17772176.09,Employed
21454,Timothy Ray,1969-05-31,F,Buxoro,18656755.36,Business
21455,Stephanie Smith,1966-04-11,F,Samarqand,26644993.39,Employed
21456,Robert Taylor,1959-11-12,F,Samarqand,24092089.14,Employed
21457,Betty Gross,1974-06-05,F,Samarqand,25769955.77,Employed
21458,Lisa Hoover,1976-07-25,M,Samarqand,7415369.76,Business
21459,Peter Smith,1967-09-04,F,Samarqand,8284345.93,Self-Employed
21460,Mrs. Sara Reyes PhD,1990-01-02,F,Toshkent,16643892.68,Employed
21461,Destiny Smith,1962-07-28,M,Toshkent,10493717.06,Self-Employed
21462,Kelly Gibbs,1973-11-11,F,Buxoro,11658027.02,Business
21463,Joseph Woods,1993-01-06,F,Buxoro,18355671.55,Business
21464,Brianna Howell,1965-03-16,F,Toshkent,21549363.44,Business
21465,Gerald Stephens,1949-03-11,F,Buxoro,10046602.07,Employed
21466,Billy Hernandez,1951-06-15,F,Samarqand,12131213.26,Employed
21467,James Robertson,1982-02-02,F,Toshkent,6708051.22,Self-Employed
21468,Faith Hood,1983-12-27,M,Toshkent,5874597.04,Business
21469,Lori Burch,2001-05-05,F,Samarqand,6055511.71,Business
21470,Katie Hodge,2003-05-31,F,Samarqand,26883019.77,Employed
21471,Christian Bond,1959-08-02,M,Samarqand,17178637.82,Employed
21472,Andrew Sexton,1993-07-01,M,Toshkent,23563276.66,Self-Employed
21473,Danielle Bean,1949-08-11,M,Buxoro,19290442.51,Employed
21474,Tina Riddle,1957-06-23,M,Buxoro,8292572.91,Employed
21475,Carolyn Lawrence,1951-09-19,F,Toshkent,6179294.79,Business
21476,Rachel Bowman,1951-12-04,F,Buxoro,27215701.23,Self-Employed
21477,Richard Miller,1965-10-23,M,Samarqand,6234811.62,Employed
21478,Margaret Green,1959-06-01,F,Toshkent,17607535.26,Self-Employed
21479,Jimmy Smith,1986-08-06,F,Samarqand,21034822.4,Self-Employed
21480,Michael Walters,1950-07-05,M,Toshkent,29649277.7,Business
21481,Deborah Carr,2003-10-28,M,Samarqand,13386506.88,Business
21482,Angela Sanchez,1997-03-08,F,Toshkent,8268911.33,Employed
21483,Robert Knight,1984-04-09,M,Toshkent,23051399.01,Employed
21484,Mark Ellison,1985-10-09,M,Buxoro,18632922.59,Business
21485,Savannah Olson,1959-10-12,M,Samarqand,17442849.54,Business
21486,Brent Mckinney,2004-07-05,M,Toshkent,19484153.43,Employed
21487,Joseph Miller,1955-12-04,F,Samarqand,22053028.7,Self-Employed
21488,Kyle Sosa,1953-10-14,F,Buxoro,29878960.62,Business
21489,James Chandler,1970-08-17,M,Toshkent,6788397.27,Self-Employed
21490,Jeremy Zhang,2001-07-17,M,Buxoro,3815318.4,Self-Employed
21491,Kevin May,1975-06-09,M,Toshkent,12782505.48,Employed
21492,Megan Nelson,1981-04-02,M,Buxoro,12225013.7,Employed
21493,Jennifer Thompson,1972-09-28,F,Toshkent,25237628.13,Business
21494,Alexandria Coleman,1955-09-23,F,Buxoro,6834349.81,Employed
21495,Alexandria Cole,1950-12-06,M,Toshkent,25824758.93,Self-Employed
21496,James Santana,1960-12-28,F,Buxoro,4374477.09,Self-Employed
21497,Russell Kline,1972-10-18,M,Samarqand,21702343.84,Business
21498,April Harris,1996-10-09,F,Buxoro,7898784.88,Employed
21499,Todd Ortega,1982-12-02,F,Samarqand,21916412.11,Employed
21500,John Davis,1954-05-20,F,Toshkent,19370705.96,Self-Employed
21501,Daryl Davis,1985-10-31,F,Buxoro,12158871.45,Self-Employed
21502,Amy Werner,1955-10-14,M,Toshkent,23050488.31,Employed
21503,Michael Hudson,1996-08-23,F,Samarqand,15061721.11,Employed
21504,Douglas Hill,1999-09-15,F,Samarqand,4713546.37,Business
21505,Ashley Holt,2005-07-28,F,Toshkent,8975697.19,Business
21506,Jessica Simpson,1997-12-28,M,Toshkent,8931510.08,Self-Employed
21507,Harry Evans,1962-05-13,M,Toshkent,27046462.87,Employed
21508,Tina Small,1960-06-27,F,Samarqand,12555504.0,Employed
21509,David Fuller,1959-01-30,F,Buxoro,23296865.35,Business
21510,Andrew Mora,1945-03-28,F,Buxoro,14080175.28,Employed
21511,Jason Guzman,1954-03-20,M,Toshkent,28350468.65,Employed
21512,Emily Moss,2002-06-20,F,Buxoro,23495912.2,Employed
21513,Wanda Hernandez,2006-09-18,M,Toshkent,15622821.32,Employed
21514,Brian Thompson,1964-05-16,F,Toshkent,14466238.66,Business
21515,Anthony Richards,1958-09-26,M,Toshkent,25627130.79,Self-Employed
21516,Kenneth Burgess,1957-05-13,F,Samarqand,17001933.66,Employed
21517,Larry Cline,1997-01-08,M,Buxoro,12469988.88,Business
21518,Sheila Gallagher,1993-03-25,F,Samarqand,19358922.65,Employed
21519,Jacob Garcia,1955-03-29,F,Buxoro,22783772.03,Self-Employed
21520,Charles Sanchez,2003-05-14,M,Toshkent,12315383.26,Business
21521,Jason Day,1985-01-19,F,Buxoro,23294254.58,Self-Employed
21522,Elizabeth Adams,1979-07-13,M,Buxoro,24785665.29,Employed
21523,Steven Miller,1950-07-25,M,Buxoro,7833177.36,Employed
21524,Rhonda Stein,1974-11-21,M,Toshkent,4859536.59,Employed
21525,Robert Williams,1971-05-02,F,Buxoro,4325904.17,Employed
21526,Karen Jones,1946-06-02,F,Toshkent,7361907.7,Business
21527,Christina Gomez,1960-02-22,M,Buxoro,21399953.89,Business
21528,Joseph King,1952-03-27,M,Toshkent,20450658.96,Self-Employed
21529,Victoria Thompson,1953-09-13,F,Toshkent,23803405.89,Employed
21530,Leslie Chan,1996-10-15,M,Samarqand,16400670.84,Business
21531,Daniel Mccall,1985-03-06,F,Buxoro,24809894.81,Self-Employed
21532,Michael Mullen,1963-06-11,F,Buxoro,4836838.61,Employed
21533,James Torres,1970-01-08,F,Buxoro,14860777.01,Self-Employed
21534,Christopher Warren,1990-10-07,F,Buxoro,23343518.49,Self-Employed
21535,Erica Hill,1962-07-18,M,Buxoro,27121052.55,Self-Employed
21536,Veronica Barnes,1964-07-15,F,Buxoro,17176516.19,Self-Employed
21537,Evan Roberts,1980-10-01,F,Samarqand,21713234.76,Business
21538,Tammy Parks,1991-08-23,M,Samarqand,29625031.08,Self-Employed
21539,Dawn Reynolds,1992-05-15,F,Samarqand,3915556.38,Business
21540,Kim Meyers,1984-05-22,F,Toshkent,23167583.96,Employed
21541,Danny Brown,1974-07-09,M,Samarqand,12006133.07,Employed
21542,Savannah Spencer,1953-03-02,M,Toshkent,16067651.73,Employed
21543,David Jimenez,1957-07-15,F,Buxoro,9361860.25,Self-Employed
21544,Samantha Alvarez,1958-04-18,M,Samarqand,6606572.72,Business
21545,Roy Curtis,1992-02-06,M,Samarqand,29284797.14,Employed
21546,Dustin Anderson,1982-08-20,M,Toshkent,8822308.19,Business
21547,Patrick Schmidt,1993-04-27,F,Buxoro,12024717.99,Employed
21548,Mark Silva,1949-03-24,F,Buxoro,26071315.26,Business
21549,James Cochran,2007-10-23,M,Samarqand,10604156.79,Self-Employed
21550,James Aguilar,1953-12-12,F,Samarqand,3036316.7,Business
21551,Kayla Garcia,2004-08-22,F,Samarqand,16686094.52,Business
21552,Zachary Cooper,1983-08-26,F,Samarqand,8850122.09,Business
21553,Anthony Ballard,1968-12-19,M,Buxoro,20291112.35,Employed
21554,Maria Walker,1991-12-15,F,Toshkent,11746977.69,Business
21555,Chase Hickman,1997-04-28,M,Samarqand,4324137.59,Employed
21556,Molly Barnett,1986-02-01,F,Toshkent,9337817.03,Employed
